forecast_date,target,target_end_date,location,type,quantile,value
2022-10-05,2 wk ahead CLI pct,2022-10-15,Bliss_White_Sands,quantile,0.975,13
2022-10-05,2 wk ahead CLI pct,2022-10-15,Bliss_White_Sands,quantile,0.99,13.6
2022-10-05,3 wk ahead CLI pct,2022-10-22,Bliss_White_Sands,quantile,0.01,2.8
2022-10-05,3 wk ahead CLI pct,2022-10-22,Bliss_White_Sands,quantile,0.025,3.5
2022-10-05,3 wk ahead CLI pct,2022-10-22,Bliss_White_Sands,quantile,0.05,4.1
2022-10-05,3 wk ahead CLI pct,2022-10-22,Bliss_White_Sands,quantile,0.1,4.7
2022-10-05,3 wk ahead CLI pct,2022-10-22,Bliss_White_Sands,quantile,0.15,5.2
2022-10-05,3 wk ahead CLI pct,2022-10-22,Bliss_White_Sands,quantile,0.2,5.6
2022-10-05,3 wk ahead CLI pct,2022-10-22,Bliss_White_Sands,quantile,0.25,5.9
2022-10-05,3 wk ahead CLI pct,2022-10-22,Bliss_White_Sands,quantile,0.3,6.2
2022-10-05,3 wk ahead CLI pct,2022-10-22,Bliss_White_Sands,quantile,0.35,6.4
2022-10-05,3 wk ahead CLI pct,2022-10-22,Bliss_White_Sands,quantile,0.4,6.7
2022-10-05,3 wk ahead CLI pct,2022-10-22,Bliss_White_Sands,quantile,0.45,6.9
2022-10-05,3 wk ahead CLI pct,2022-10-22,Bliss_White_Sands,quantile,0.5,7.1
2022-10-05,3 wk ahead CLI pct,2022-10-22,Bliss_White_Sands,quantile,0.55,7.4
2022-10-05,3 wk ahead CLI pct,2022-10-22,Bliss_White_Sands,quantile,0.6,7.7
2022-10-05,3 wk ahead CLI pct,2022-10-22,Bliss_White_Sands,quantile,0.65,8
2022-10-05,3 wk ahead CLI pct,2022-10-22,Bliss_White_Sands,quantile,0.7,8.5
2022-10-05,3 wk ahead CLI pct,2022-10-22,Bliss_White_Sands,quantile,0.75,8.8
2022-10-05,3 wk ahead CLI pct,2022-10-22,Bliss_White_Sands,point,NA,8.8
2022-10-05,3 wk ahead CLI pct,2022-10-22,Bliss_White_Sands,quantile,0.8,9.2
2022-10-05,3 wk ahead CLI pct,2022-10-22,Bliss_White_Sands,quantile,0.85,9.7
2022-10-05,3 wk ahead CLI pct,2022-10-22,Bliss_White_Sands,quantile,0.9,10.9
2022-10-05,3 wk ahead CLI pct,2022-10-22,Bliss_White_Sands,quantile,0.95,12.6
2022-10-05,3 wk ahead CLI pct,2022-10-22,Bliss_White_Sands,quantile,0.975,13.6
2022-10-05,3 wk ahead CLI pct,2022-10-22,Bliss_White_Sands,quantile,0.99,14.2
2022-10-05,4 wk ahead CLI pct,2022-10-29,Bliss_White_Sands,quantile,0.01,2.4
2022-10-05,4 wk ahead CLI pct,2022-10-29,Bliss_White_Sands,quantile,0.025,2.8
2022-10-05,4 wk ahead CLI pct,2022-10-29,Bliss_White_Sands,quantile,0.05,3.5
2022-10-05,4 wk ahead CLI pct,2022-10-29,Bliss_White_Sands,quantile,0.1,4.3
2022-10-05,4 wk ahead CLI pct,2022-10-29,Bliss_White_Sands,quantile,0.15,4.8
2022-10-05,4 wk ahead CLI pct,2022-10-29,Bliss_White_Sands,quantile,0.2,5.2
2022-10-05,4 wk ahead CLI pct,2022-10-29,Bliss_White_Sands,quantile,0.25,5.6
2022-10-05,4 wk ahead CLI pct,2022-10-29,Bliss_White_Sands,quantile,0.3,5.9
2022-10-05,4 wk ahead CLI pct,2022-10-29,Bliss_White_Sands,quantile,0.35,6.2
2022-10-05,4 wk ahead CLI pct,2022-10-29,Bliss_White_Sands,quantile,0.4,6.4
2022-10-05,4 wk ahead CLI pct,2022-10-29,Bliss_White_Sands,quantile,0.45,6.7
2022-10-05,4 wk ahead CLI pct,2022-10-29,Bliss_White_Sands,quantile,0.5,7
2022-10-05,4 wk ahead CLI pct,2022-10-29,Bliss_White_Sands,quantile,0.55,7.3
2022-10-05,4 wk ahead CLI pct,2022-10-29,Bliss_White_Sands,quantile,0.6,7.6
2022-10-05,4 wk ahead CLI pct,2022-10-29,Bliss_White_Sands,quantile,0.65,8
2022-10-05,4 wk ahead CLI pct,2022-10-29,Bliss_White_Sands,quantile,0.7,8.6
2022-10-05,4 wk ahead CLI pct,2022-10-29,Bliss_White_Sands,point,NA,8.7
2022-10-05,4 wk ahead CLI pct,2022-10-29,Bliss_White_Sands,quantile,0.75,8.9
2022-10-05,4 wk ahead CLI pct,2022-10-29,Bliss_White_Sands,quantile,0.8,9.3
2022-10-05,4 wk ahead CLI pct,2022-10-29,Bliss_White_Sands,quantile,0.85,9.9
2022-10-05,4 wk ahead CLI pct,2022-10-29,Bliss_White_Sands,quantile,0.9,11.1
2022-10-05,4 wk ahead CLI pct,2022-10-29,Bliss_White_Sands,quantile,0.95,12.9
2022-10-05,4 wk ahead CLI pct,2022-10-29,Bliss_White_Sands,quantile,0.975,14
2022-10-05,4 wk ahead CLI pct,2022-10-29,Bliss_White_Sands,quantile,0.99,14.7
2022-10-05,1 wk ahead CLI pct,2022-10-08,Bragg_Pope,quantile,0.01,0
2022-10-05,1 wk ahead CLI pct,2022-10-08,Bragg_Pope,quantile,0.025,0
2022-10-05,1 wk ahead CLI pct,2022-10-08,Bragg_Pope,quantile,0.05,0
2022-10-05,1 wk ahead CLI pct,2022-10-08,Bragg_Pope,quantile,0.1,0
2022-10-05,1 wk ahead CLI pct,2022-10-08,Bragg_Pope,quantile,0.15,0
2022-10-05,1 wk ahead CLI pct,2022-10-08,Bragg_Pope,quantile,0.2,0
2022-10-05,1 wk ahead CLI pct,2022-10-08,Bragg_Pope,quantile,0.25,0
2022-10-05,1 wk ahead CLI pct,2022-10-08,Bragg_Pope,quantile,0.3,0
2022-10-05,1 wk ahead CLI pct,2022-10-08,Bragg_Pope,quantile,0.35,0
2022-10-05,1 wk ahead CLI pct,2022-10-08,Bragg_Pope,quantile,0.4,0
2022-10-05,1 wk ahead CLI pct,2022-10-08,Bragg_Pope,quantile,0.45,0
2022-10-05,1 wk ahead CLI pct,2022-10-08,Bragg_Pope,quantile,0.5,0
2022-10-05,1 wk ahead CLI pct,2022-10-08,Bragg_Pope,quantile,0.55,0
2022-10-05,1 wk ahead CLI pct,2022-10-08,Bragg_Pope,point,NA,0
2022-10-05,1 wk ahead CLI pct,2022-10-08,Bragg_Pope,quantile,0.6,0.1
2022-10-05,1 wk ahead CLI pct,2022-10-08,Bragg_Pope,quantile,0.65,0.3
2022-10-05,1 wk ahead CLI pct,2022-10-08,Bragg_Pope,quantile,0.7,0.6
2022-10-05,1 wk ahead CLI pct,2022-10-08,Bragg_Pope,quantile,0.75,0.7
2022-10-05,1 wk ahead CLI pct,2022-10-08,Bragg_Pope,quantile,0.8,0.9
2022-10-05,1 wk ahead CLI pct,2022-10-08,Bragg_Pope,quantile,0.85,1.2
2022-10-05,1 wk ahead CLI pct,2022-10-08,Bragg_Pope,quantile,0.9,1.7
2022-10-05,1 wk ahead CLI pct,2022-10-08,Bragg_Pope,quantile,0.95,1.7
2022-10-05,1 wk ahead CLI pct,2022-10-08,Bragg_Pope,quantile,0.975,1.9
2022-10-05,1 wk ahead CLI pct,2022-10-08,Bragg_Pope,quantile,0.99,2.5
2022-10-05,2 wk ahead CLI pct,2022-10-15,Bragg_Pope,quantile,0.01,0
2022-10-05,2 wk ahead CLI pct,2022-10-15,Bragg_Pope,quantile,0.025,0
2022-10-05,2 wk ahead CLI pct,2022-10-15,Bragg_Pope,quantile,0.05,0
2022-10-05,2 wk ahead CLI pct,2022-10-15,Bragg_Pope,quantile,0.1,0
2022-10-05,2 wk ahead CLI pct,2022-10-15,Bragg_Pope,quantile,0.15,0
2022-10-05,2 wk ahead CLI pct,2022-10-15,Bragg_Pope,quantile,0.2,0
2022-10-05,2 wk ahead CLI pct,2022-10-15,Bragg_Pope,quantile,0.25,0
2022-10-05,2 wk ahead CLI pct,2022-10-15,Bragg_Pope,quantile,0.3,0
2022-10-05,2 wk ahead CLI pct,2022-10-15,Bragg_Pope,quantile,0.35,0
2022-10-05,2 wk ahead CLI pct,2022-10-15,Bragg_Pope,quantile,0.4,0
2022-10-05,2 wk ahead CLI pct,2022-10-15,Bragg_Pope,quantile,0.45,0
2022-10-05,2 wk ahead CLI pct,2022-10-15,Bragg_Pope,quantile,0.5,0
2022-10-05,2 wk ahead CLI pct,2022-10-15,Bragg_Pope,quantile,0.55,0
2022-10-05,2 wk ahead CLI pct,2022-10-15,Bragg_Pope,point,NA,0
2022-10-05,2 wk ahead CLI pct,2022-10-15,Bragg_Pope,quantile,0.6,0.1
2022-10-05,2 wk ahead CLI pct,2022-10-15,Bragg_Pope,quantile,0.65,0.4
2022-10-05,2 wk ahead CLI pct,2022-10-15,Bragg_Pope,quantile,0.7,0.6
2022-10-05,2 wk ahead CLI pct,2022-10-15,Bragg_Pope,quantile,0.75,0.7
2022-10-05,2 wk ahead CLI pct,2022-10-15,Bragg_Pope,quantile,0.8,0.9
2022-10-05,2 wk ahead CLI pct,2022-10-15,Bragg_Pope,quantile,0.85,1.2
2022-10-05,2 wk ahead CLI pct,2022-10-15,Bragg_Pope,quantile,0.9,1.7
2022-10-05,2 wk ahead CLI pct,2022-10-15,Bragg_Pope,quantile,0.95,1.7
2022-10-05,2 wk ahead CLI pct,2022-10-15,Bragg_Pope,quantile,0.975,2.4
2022-10-05,2 wk ahead CLI pct,2022-10-15,Bragg_Pope,quantile,0.99,2.5
2022-10-05,3 wk ahead CLI pct,2022-10-22,Bragg_Pope,quantile,0.01,0
2022-10-05,3 wk ahead CLI pct,2022-10-22,Bragg_Pope,quantile,0.025,0
2022-10-05,3 wk ahead CLI pct,2022-10-22,Bragg_Pope,quantile,0.05,0
2022-10-05,3 wk ahead CLI pct,2022-10-22,Bragg_Pope,quantile,0.1,0
2022-10-05,3 wk ahead CLI pct,2022-10-22,Bragg_Pope,quantile,0.15,0
2022-10-05,3 wk ahead CLI pct,2022-10-22,Bragg_Pope,quantile,0.2,0
2022-10-05,3 wk ahead CLI pct,2022-10-22,Bragg_Pope,quantile,0.25,0
2022-10-05,3 wk ahead CLI pct,2022-10-22,Bragg_Pope,quantile,0.3,0
2022-10-05,3 wk ahead CLI pct,2022-10-22,Bragg_Pope,quantile,0.35,0
2022-10-05,3 wk ahead CLI pct,2022-10-22,Bragg_Pope,quantile,0.4,0
2022-10-05,3 wk ahead CLI pct,2022-10-22,Bragg_Pope,quantile,0.45,0
2022-10-05,3 wk ahead CLI pct,2022-10-22,Bragg_Pope,quantile,0.5,0
2022-10-05,3 wk ahead CLI pct,2022-10-22,Bragg_Pope,quantile,0.55,0
2022-10-05,3 wk ahead CLI pct,2022-10-22,Bragg_Pope,point,NA,0
2022-10-05,3 wk ahead CLI pct,2022-10-22,Bragg_Pope,quantile,0.6,0.1
2022-10-05,3 wk ahead CLI pct,2022-10-22,Bragg_Pope,quantile,0.65,0.3
2022-10-05,3 wk ahead CLI pct,2022-10-22,Bragg_Pope,quantile,0.7,0.6
2022-10-05,3 wk ahead CLI pct,2022-10-22,Bragg_Pope,quantile,0.75,0.7
2022-10-05,3 wk ahead CLI pct,2022-10-22,Bragg_Pope,quantile,0.8,0.9
2022-10-05,3 wk ahead CLI pct,2022-10-22,Bragg_Pope,quantile,0.85,1.2
2022-10-05,3 wk ahead CLI pct,2022-10-22,Bragg_Pope,quantile,0.9,1.7
2022-10-05,3 wk ahead CLI pct,2022-10-22,Bragg_Pope,quantile,0.95,1.7
2022-10-05,3 wk ahead CLI pct,2022-10-22,Bragg_Pope,quantile,0.975,1.9
2022-10-05,3 wk ahead CLI pct,2022-10-22,Bragg_Pope,quantile,0.99,2.5
2022-10-05,4 wk ahead CLI pct,2022-10-29,Bragg_Pope,quantile,0.01,0
2022-10-05,4 wk ahead CLI pct,2022-10-29,Bragg_Pope,quantile,0.025,0
2022-10-05,4 wk ahead CLI pct,2022-10-29,Bragg_Pope,quantile,0.05,0
2022-10-05,4 wk ahead CLI pct,2022-10-29,Bragg_Pope,quantile,0.1,0
2022-10-05,4 wk ahead CLI pct,2022-10-29,Bragg_Pope,quantile,0.15,0
2022-10-05,4 wk ahead CLI pct,2022-10-29,Bragg_Pope,quantile,0.2,0
2022-10-05,4 wk ahead CLI pct,2022-10-29,Bragg_Pope,quantile,0.25,0
2022-10-05,4 wk ahead CLI pct,2022-10-29,Bragg_Pope,quantile,0.3,0
2022-10-05,4 wk ahead CLI pct,2022-10-29,Bragg_Pope,quantile,0.35,0
2022-10-05,4 wk ahead CLI pct,2022-10-29,Bragg_Pope,quantile,0.4,0
2022-10-05,4 wk ahead CLI pct,2022-10-29,Bragg_Pope,quantile,0.45,0
2022-10-05,4 wk ahead CLI pct,2022-10-29,Bragg_Pope,quantile,0.5,0
2022-10-05,4 wk ahead CLI pct,2022-10-29,Bragg_Pope,quantile,0.55,0
2022-10-05,4 wk ahead CLI pct,2022-10-29,Bragg_Pope,point,NA,0
2022-10-05,4 wk ahead CLI pct,2022-10-29,Bragg_Pope,quantile,0.6,0.1
2022-10-05,4 wk ahead CLI pct,2022-10-29,Bragg_Pope,quantile,0.65,0.3
2022-10-05,4 wk ahead CLI pct,2022-10-29,Bragg_Pope,quantile,0.7,0.6
2022-10-05,4 wk ahead CLI pct,2022-10-29,Bragg_Pope,quantile,0.75,0.8
2022-10-05,4 wk ahead CLI pct,2022-10-29,Bragg_Pope,quantile,0.8,1
2022-10-05,4 wk ahead CLI pct,2022-10-29,Bragg_Pope,quantile,0.85,1.4
2022-10-05,4 wk ahead CLI pct,2022-10-29,Bragg_Pope,quantile,0.9,1.9
2022-10-05,4 wk ahead CLI pct,2022-10-29,Bragg_Pope,quantile,0.95,2
2022-10-05,4 wk ahead CLI pct,2022-10-29,Bragg_Pope,quantile,0.975,2.3
2022-10-05,4 wk ahead CLI pct,2022-10-29,Bragg_Pope,quantile,0.99,3
2022-10-05,1 wk ahead CLI pct,2022-10-08,Campbell,quantile,0.01,0.4
2022-10-05,1 wk ahead CLI pct,2022-10-08,Campbell,quantile,0.025,0.5
2022-10-05,1 wk ahead CLI pct,2022-10-08,Campbell,quantile,0.05,0.6
2022-10-05,1 wk ahead CLI pct,2022-10-08,Campbell,quantile,0.1,0.8
2022-10-05,1 wk ahead CLI pct,2022-10-08,Campbell,quantile,0.15,0.8
2022-10-05,1 wk ahead CLI pct,2022-10-08,Campbell,quantile,0.2,0.9
2022-10-05,1 wk ahead CLI pct,2022-10-08,Campbell,quantile,0.25,1
2022-10-05,1 wk ahead CLI pct,2022-10-08,Campbell,quantile,0.3,1
2022-10-05,1 wk ahead CLI pct,2022-10-08,Campbell,quantile,0.35,1.1
2022-10-05,1 wk ahead CLI pct,2022-10-08,Campbell,quantile,0.4,1.1
2022-10-05,1 wk ahead CLI pct,2022-10-08,Campbell,quantile,0.45,1.2
2022-10-05,1 wk ahead CLI pct,2022-10-08,Campbell,quantile,0.5,1.2
2022-10-05,1 wk ahead CLI pct,2022-10-08,Campbell,quantile,0.55,1.2
