"forecast_date","target","target_end_date","location","type","quantile","value"
"2022-10-13","4 wk ahead CLI pct","2022-11-05","Benning","quantile","0.5","2.8867431222422"
"2022-10-13","4 wk ahead CLI pct","2022-11-05","Benning","quantile","0.55","3.05386072982182"
"2022-10-13","4 wk ahead CLI pct","2022-11-05","Benning","quantile","0.6","3.22367060887905"
"2022-10-13","4 wk ahead CLI pct","2022-11-05","Benning","quantile","0.65","3.39918259634525"
"2022-10-13","4 wk ahead CLI pct","2022-11-05","Benning","quantile","0.7","3.58414579450836"
"2022-10-13","4 wk ahead CLI pct","2022-11-05","Benning","quantile","0.75","3.78375016705562"
"2022-10-13","4 wk ahead CLI pct","2022-11-05","Benning","quantile","0.8","4.00601910139533"
"2022-10-13","4 wk ahead CLI pct","2022-11-05","Benning","quantile","0.85","4.26510069044174"
"2022-10-13","4 wk ahead CLI pct","2022-11-05","Benning","quantile","0.9","4.59108448881002"
"2022-10-13","4 wk ahead CLI pct","2022-11-05","Benning","quantile","0.95","5.07424158405493"
"2022-10-13","4 wk ahead CLI pct","2022-11-05","Benning","quantile","0.975","5.49330830903995"
"2022-10-13","4 wk ahead CLI pct","2022-11-05","Benning","quantile","0.99","5.98056394175017"
"2022-10-13","4 wk ahead CLI pct","2022-11-05","Benning","point",NA,"2.8867431222422"
"2022-10-13","1 wk ahead CLI pct","2022-10-15","Bliss_White_Sands","quantile","0.01","4.23030961181584"
"2022-10-13","1 wk ahead CLI pct","2022-10-15","Bliss_White_Sands","quantile","0.025","4.31005317620542"
"2022-10-13","1 wk ahead CLI pct","2022-10-15","Bliss_White_Sands","quantile","0.05","4.37863704086286"
"2022-10-13","1 wk ahead CLI pct","2022-10-15","Bliss_White_Sands","quantile","0.1","4.45770984443548"
"2022-10-13","1 wk ahead CLI pct","2022-10-15","Bliss_White_Sands","quantile","0.15","4.51105988960694"
"2022-10-13","1 wk ahead CLI pct","2022-10-15","Bliss_White_Sands","quantile","0.2","4.55346081427837"
"2022-10-13","1 wk ahead CLI pct","2022-10-15","Bliss_White_Sands","quantile","0.25","4.58983703219654"
"2022-10-13","1 wk ahead CLI pct","2022-10-15","Bliss_White_Sands","quantile","0.3","4.62250400014133"
"2022-10-13","1 wk ahead CLI pct","2022-10-15","Bliss_White_Sands","quantile","0.35","4.65277481429361"
"2022-10-13","1 wk ahead CLI pct","2022-10-15","Bliss_White_Sands","quantile","0.4","4.68149885673475"
"2022-10-13","1 wk ahead CLI pct","2022-10-15","Bliss_White_Sands","quantile","0.45","4.7092897002172"
"2022-10-13","1 wk ahead CLI pct","2022-10-15","Bliss_White_Sands","quantile","0.5","4.73663993037571"
"2022-10-13","1 wk ahead CLI pct","2022-10-15","Bliss_White_Sands","quantile","0.55","4.76399016053423"
"2022-10-13","1 wk ahead CLI pct","2022-10-15","Bliss_White_Sands","quantile","0.6","4.79178100401667"
"2022-10-13","1 wk ahead CLI pct","2022-10-15","Bliss_White_Sands","quantile","0.65","4.82050504645781"
"2022-10-13","1 wk ahead CLI pct","2022-10-15","Bliss_White_Sands","quantile","0.7","4.85077586061009"
"2022-10-13","1 wk ahead CLI pct","2022-10-15","Bliss_White_Sands","quantile","0.75","4.88344282855488"
"2022-10-13","1 wk ahead CLI pct","2022-10-15","Bliss_White_Sands","quantile","0.8","4.91981904647305"
"2022-10-13","1 wk ahead CLI pct","2022-10-15","Bliss_White_Sands","quantile","0.85","4.96221997114448"
"2022-10-13","1 wk ahead CLI pct","2022-10-15","Bliss_White_Sands","quantile","0.9","5.01557001631595"
"2022-10-13","1 wk ahead CLI pct","2022-10-15","Bliss_White_Sands","quantile","0.95","5.09464281988856"
"2022-10-13","1 wk ahead CLI pct","2022-10-15","Bliss_White_Sands","quantile","0.975","5.163226684546"
"2022-10-13","1 wk ahead CLI pct","2022-10-15","Bliss_White_Sands","quantile","0.99","5.24297024893558"
"2022-10-13","1 wk ahead CLI pct","2022-10-15","Bliss_White_Sands","point",NA,"4.73663993037571"
"2022-10-13","2 wk ahead CLI pct","2022-10-22","Bliss_White_Sands","quantile","0.01","2.9362971275571"
"2022-10-13","2 wk ahead CLI pct","2022-10-22","Bliss_White_Sands","quantile","0.025","3.18762120147493"
"2022-10-13","2 wk ahead CLI pct","2022-10-22","Bliss_White_Sands","quantile","0.05","3.40377377005749"
"2022-10-13","2 wk ahead CLI pct","2022-10-22","Bliss_White_Sands","quantile","0.1","3.65298383838208"
"2022-10-13","2 wk ahead CLI pct","2022-10-22","Bliss_White_Sands","quantile","0.15","3.82112468835323"
"2022-10-13","2 wk ahead CLI pct","2022-10-22","Bliss_White_Sands","quantile","0.2","3.95475770573688"
"2022-10-13","2 wk ahead CLI pct","2022-10-22","Bliss_White_Sands","quantile","0.25","4.06940293574257"
"2022-10-13","2 wk ahead CLI pct","2022-10-22","Bliss_White_Sands","quantile","0.3","4.17235789554747"
"2022-10-13","2 wk ahead CLI pct","2022-10-22","Bliss_White_Sands","quantile","0.35","4.26776100916292"
"2022-10-13","2 wk ahead CLI pct","2022-10-22","Bliss_White_Sands","quantile","0.4","4.35828923449316"
"2022-10-13","2 wk ahead CLI pct","2022-10-22","Bliss_White_Sands","quantile","0.45","4.44587634017479"
"2022-10-13","2 wk ahead CLI pct","2022-10-22","Bliss_White_Sands","quantile","0.5","4.53207478538659"
"2022-10-13","2 wk ahead CLI pct","2022-10-22","Bliss_White_Sands","quantile","0.55","4.61827323059838"
"2022-10-13","2 wk ahead CLI pct","2022-10-22","Bliss_White_Sands","quantile","0.6","4.70586033628001"
"2022-10-13","2 wk ahead CLI pct","2022-10-22","Bliss_White_Sands","quantile","0.65","4.79638856161025"
"2022-10-13","2 wk ahead CLI pct","2022-10-22","Bliss_White_Sands","quantile","0.7","4.89179167522571"
"2022-10-13","2 wk ahead CLI pct","2022-10-22","Bliss_White_Sands","quantile","0.75","4.9947466350306"
"2022-10-13","2 wk ahead CLI pct","2022-10-22","Bliss_White_Sands","quantile","0.8","5.10939186503629"
"2022-10-13","2 wk ahead CLI pct","2022-10-22","Bliss_White_Sands","quantile","0.85","5.24302488241994"
"2022-10-13","2 wk ahead CLI pct","2022-10-22","Bliss_White_Sands","quantile","0.9","5.41116573239109"
"2022-10-13","2 wk ahead CLI pct","2022-10-22","Bliss_White_Sands","quantile","0.95","5.66037580071568"
"2022-10-13","2 wk ahead CLI pct","2022-10-22","Bliss_White_Sands","quantile","0.975","5.87652836929825"
"2022-10-13","2 wk ahead CLI pct","2022-10-22","Bliss_White_Sands","quantile","0.99","6.12785244321607"
"2022-10-13","2 wk ahead CLI pct","2022-10-22","Bliss_White_Sands","point",NA,"4.53207478538659"
"2022-10-13","3 wk ahead CLI pct","2022-10-29","Bliss_White_Sands","quantile","0.01","1.3722538618029"
"2022-10-13","3 wk ahead CLI pct","2022-10-29","Bliss_White_Sands","quantile","0.025","1.82214524249644"
"2022-10-13","3 wk ahead CLI pct","2022-10-29","Bliss_White_Sands","quantile","0.05","2.20907664944101"
"2022-10-13","3 wk ahead CLI pct","2022-10-29","Bliss_White_Sands","quantile","0.1","2.65518378105602"
"2022-10-13","3 wk ahead CLI pct","2022-10-29","Bliss_White_Sands","quantile","0.15","2.95617014485831"
"2022-10-13","3 wk ahead CLI pct","2022-10-29","Bliss_White_Sands","quantile","0.2","3.19538456534647"
"2022-10-13","3 wk ahead CLI pct","2022-10-29","Bliss_White_Sands","quantile","0.25","3.40060923806942"
"2022-10-13","3 wk ahead CLI pct","2022-10-29","Bliss_White_Sands","quantile","0.3","3.58490733690979"
"2022-10-13","3 wk ahead CLI pct","2022-10-29","Bliss_White_Sands","quantile","0.35","3.75568699139268"
"2022-10-13","3 wk ahead CLI pct","2022-10-29","Bliss_White_Sands","quantile","0.4","3.91774018291812"
"2022-10-13","3 wk ahead CLI pct","2022-10-29","Bliss_White_Sands","quantile","0.45","4.07452852114529"
"2022-10-13","3 wk ahead CLI pct","2022-10-29","Bliss_White_Sands","quantile","0.5","4.22883103950511"
"2022-10-13","3 wk ahead CLI pct","2022-10-29","Bliss_White_Sands","quantile","0.55","4.38313355786494"
"2022-10-13","3 wk ahead CLI pct","2022-10-29","Bliss_White_Sands","quantile","0.6","4.53992189609211"
"2022-10-13","3 wk ahead CLI pct","2022-10-29","Bliss_White_Sands","quantile","0.65","4.70197508761755"
"2022-10-13","3 wk ahead CLI pct","2022-10-29","Bliss_White_Sands","quantile","0.7","4.87275474210043"
"2022-10-13","3 wk ahead CLI pct","2022-10-29","Bliss_White_Sands","quantile","0.75","5.05705284094081"
"2022-10-13","3 wk ahead CLI pct","2022-10-29","Bliss_White_Sands","quantile","0.8","5.26227751366376"
"2022-10-13","3 wk ahead CLI pct","2022-10-29","Bliss_White_Sands","quantile","0.85","5.50149193415192"
"2022-10-13","3 wk ahead CLI pct","2022-10-29","Bliss_White_Sands","quantile","0.9","5.80247829795421"
"2022-10-13","3 wk ahead CLI pct","2022-10-29","Bliss_White_Sands","quantile","0.95","6.24858542956922"
"2022-10-13","3 wk ahead CLI pct","2022-10-29","Bliss_White_Sands","quantile","0.975","6.63551683651379"
"2022-10-13","3 wk ahead CLI pct","2022-10-29","Bliss_White_Sands","quantile","0.99","7.08540821720733"
"2022-10-13","3 wk ahead CLI pct","2022-10-29","Bliss_White_Sands","point",NA,"4.22883103950511"
"2022-10-13","4 wk ahead CLI pct","2022-11-05","Bliss_White_Sands","quantile","0.01","-0.132005586628736"
"2022-10-13","4 wk ahead CLI pct","2022-11-05","Bliss_White_Sands","quantile","0.025","0.501870882953875"
"2022-10-13","4 wk ahead CLI pct","2022-11-05","Bliss_White_Sands","quantile","0.05","1.04703961640806"
"2022-10-13","4 wk ahead CLI pct","2022-11-05","Bliss_White_Sands","quantile","0.1","1.6755842513549"
"2022-10-13","4 wk ahead CLI pct","2022-11-05","Bliss_White_Sands","quantile","0.15","2.09966033253118"
"2022-10-13","4 wk ahead CLI pct","2022-11-05","Bliss_White_Sands","quantile","0.2","2.43670255836474"
"2022-10-13","4 wk ahead CLI pct","2022-11-05","Bliss_White_Sands","quantile","0.25","2.72585477732109"
"2022-10-13","4 wk ahead CLI pct","2022-11-05","Bliss_White_Sands","quantile","0.3","2.98552240656891"
"2022-10-13","4 wk ahead CLI pct","2022-11-05","Bliss_White_Sands","quantile","0.35","3.22614316327972"
"2022-10-13","4 wk ahead CLI pct","2022-11-05","Bliss_White_Sands","quantile","0.4","3.45446873104318"
"2022-10-13","4 wk ahead CLI pct","2022-11-05","Bliss_White_Sands","quantile","0.45","3.6753763602446"
"2022-10-13","4 wk ahead CLI pct","2022-11-05","Bliss_White_Sands","quantile","0.5","3.89278158244479"
"2022-10-13","4 wk ahead CLI pct","2022-11-05","Bliss_White_Sands","quantile","0.55","4.11018680464499"
"2022-10-13","4 wk ahead CLI pct","2022-11-05","Bliss_White_Sands","quantile","0.6","4.3310944338464"
"2022-10-13","4 wk ahead CLI pct","2022-11-05","Bliss_White_Sands","quantile","0.65","4.55942000160986"
"2022-10-13","4 wk ahead CLI pct","2022-11-05","Bliss_White_Sands","quantile","0.7","4.80004075832067"
"2022-10-13","4 wk ahead CLI pct","2022-11-05","Bliss_White_Sands","quantile","0.75","5.0597083875685"
"2022-10-13","4 wk ahead CLI pct","2022-11-05","Bliss_White_Sands","quantile","0.8","5.34886060652485"
"2022-10-13","4 wk ahead CLI pct","2022-11-05","Bliss_White_Sands","quantile","0.85","5.68590283235841"
"2022-10-13","4 wk ahead CLI pct","2022-11-05","Bliss_White_Sands","quantile","0.9","6.10997891353469"
"2022-10-13","4 wk ahead CLI pct","2022-11-05","Bliss_White_Sands","quantile","0.95","6.73852354848152"
"2022-10-13","4 wk ahead CLI pct","2022-11-05","Bliss_White_Sands","quantile","0.975","7.28369228193571"
"2022-10-13","4 wk ahead CLI pct","2022-11-05","Bliss_White_Sands","quantile","0.99","7.91756875151832"
"2022-10-13","4 wk ahead CLI pct","2022-11-05","Bliss_White_Sands","point",NA,"3.89278158244479"
"2022-10-13","1 wk ahead CLI pct","2022-10-15","Bragg_Pope","quantile","0.01","2.7811382450488"
"2022-10-13","1 wk ahead CLI pct","2022-10-15","Bragg_Pope","quantile","0.025","2.81171740421383"
"2022-10-13","1 wk ahead CLI pct","2022-10-15","Bragg_Pope","quantile","0.05","2.83801716808276"
"2022-10-13","1 wk ahead CLI pct","2022-10-15","Bragg_Pope","quantile","0.1","2.86833911148448"
"2022-10-13","1 wk ahead CLI pct","2022-10-15","Bragg_Pope","quantile","0.15","2.88879718274387"
"2022-10-13","1 wk ahead CLI pct","2022-10-15","Bragg_Pope","quantile","0.2","2.90505660924678"
"2022-10-13","1 wk ahead CLI pct","2022-10-15","Bragg_Pope","quantile","0.25","2.91900574941949"
"2022-10-13","1 wk ahead CLI pct","2022-10-15","Bragg_Pope","quantile","0.3","2.93153250841088"
"2022-10-13","1 wk ahead CLI pct","2022-10-15","Bragg_Pope","quantile","0.35","2.94314041747669"
"2022-10-13","1 wk ahead CLI pct","2022-10-15","Bragg_Pope","quantile","0.4","2.95415518804024"
"2022-10-13","1 wk ahead CLI pct","2022-10-15","Bragg_Pope","quantile","0.45","2.96481210603338"
"2022-10-13","1 wk ahead CLI pct","2022-10-15","Bragg_Pope","quantile","0.5","2.97530006261796"
"2022-10-13","1 wk ahead CLI pct","2022-10-15","Bragg_Pope","quantile","0.55","2.98578801920254"
"2022-10-13","1 wk ahead CLI pct","2022-10-15","Bragg_Pope","quantile","0.6","2.99644493719567"
"2022-10-13","1 wk ahead CLI pct","2022-10-15","Bragg_Pope","quantile","0.65","3.00745970775922"
"2022-10-13","1 wk ahead CLI pct","2022-10-15","Bragg_Pope","quantile","0.7","3.01906761682503"
"2022-10-13","1 wk ahead CLI pct","2022-10-15","Bragg_Pope","quantile","0.75","3.03159437581642"
"2022-10-13","1 wk ahead CLI pct","2022-10-15","Bragg_Pope","quantile","0.8","3.04554351598913"
"2022-10-13","1 wk ahead CLI pct","2022-10-15","Bragg_Pope","quantile","0.85","3.06180294249204"
"2022-10-13","1 wk ahead CLI pct","2022-10-15","Bragg_Pope","quantile","0.9","3.08226101375143"
"2022-10-13","1 wk ahead CLI pct","2022-10-15","Bragg_Pope","quantile","0.95","3.11258295715315"
"2022-10-13","1 wk ahead CLI pct","2022-10-15","Bragg_Pope","quantile","0.975","3.13888272102209"
"2022-10-13","1 wk ahead CLI pct","2022-10-15","Bragg_Pope","quantile","0.99","3.16946188018712"
"2022-10-13","1 wk ahead CLI pct","2022-10-15","Bragg_Pope","point",NA,"2.97530006261796"
"2022-10-13","2 wk ahead CLI pct","2022-10-22","Bragg_Pope","quantile","0.01","2.26781146787951"
"2022-10-13","2 wk ahead CLI pct","2022-10-22","Bragg_Pope","quantile","0.025","2.36806768798808"
"2022-10-13","2 wk ahead CLI pct","2022-10-22","Bragg_Pope","quantile","0.05","2.45429356820332"
"2022-10-13","2 wk ahead CLI pct","2022-10-22","Bragg_Pope","quantile","0.1","2.5537064858508"
"2022-10-13","2 wk ahead CLI pct","2022-10-22","Bragg_Pope","quantile","0.15","2.62077990942367"
"2022-10-13","2 wk ahead CLI pct","2022-10-22","Bragg_Pope","quantile","0.2","2.67408774020858"
"2022-10-13","2 wk ahead CLI pct","2022-10-22","Bragg_Pope","quantile","0.25","2.71982111240279"
"2022-10-13","2 wk ahead CLI pct","2022-10-22","Bragg_Pope","quantile","0.3","2.76089109408247"
"2022-10-13","2 wk ahead CLI pct","2022-10-22","Bragg_Pope","quantile","0.35","2.79894855275951"
"2022-10-13","2 wk ahead CLI pct","2022-10-22","Bragg_Pope","quantile","0.4","2.83506135939703"
"2022-10-13","2 wk ahead CLI pct","2022-10-22","Bragg_Pope","quantile","0.45","2.87000091774893"
"2022-10-13","2 wk ahead CLI pct","2022-10-22","Bragg_Pope","quantile","0.5","2.90438652260346"
"2022-10-13","2 wk ahead CLI pct","2022-10-22","Bragg_Pope","quantile","0.55","2.938772127458"
"2022-10-13","2 wk ahead CLI pct","2022-10-22","Bragg_Pope","quantile","0.6","2.9737116858099"
"2022-10-13","2 wk ahead CLI pct","2022-10-22","Bragg_Pope","quantile","0.65","3.00982449244741"
"2022-10-13","2 wk ahead CLI pct","2022-10-22","Bragg_Pope","quantile","0.7","3.04788195112446"
"2022-10-13","2 wk ahead CLI pct","2022-10-22","Bragg_Pope","quantile","0.75","3.08895193280414"
"2022-10-13","2 wk ahead CLI pct","2022-10-22","Bragg_Pope","quantile","0.8","3.13468530499834"
"2022-10-13","2 wk ahead CLI pct","2022-10-22","Bragg_Pope","quantile","0.85","3.18799313578326"
"2022-10-13","2 wk ahead CLI pct","2022-10-22","Bragg_Pope","quantile","0.9","3.25506655935613"
"2022-10-13","2 wk ahead CLI pct","2022-10-22","Bragg_Pope","quantile","0.95","3.35447947700361"
"2022-10-13","2 wk ahead CLI pct","2022-10-22","Bragg_Pope","quantile","0.975","3.44070535721885"
"2022-10-13","2 wk ahead CLI pct","2022-10-22","Bragg_Pope","quantile","0.99","3.54096157732742"
"2022-10-13","2 wk ahead CLI pct","2022-10-22","Bragg_Pope","point",NA,"2.90438652260346"
"2022-10-13","3 wk ahead CLI pct","2022-10-29","Bragg_Pope","quantile","0.01","1.60825443030545"
"2022-10-13","3 wk ahead CLI pct","2022-10-29","Bragg_Pope","quantile","0.025","1.78975602068824"
"2022-10-13","3 wk ahead CLI pct","2022-10-29","Bragg_Pope","quantile","0.05","1.94585740147315"
"2022-10-13","3 wk ahead CLI pct","2022-10-29","Bragg_Pope","quantile","0.1","2.12583229617864"
"2022-10-13","3 wk ahead CLI pct","2022-10-29","Bragg_Pope","quantile","0.15","2.24726050320371"
"2022-10-13","3 wk ahead CLI pct","2022-10-29","Bragg_Pope","quantile","0.2","2.34376779279474"
"2022-10-13","3 wk ahead CLI pct","2022-10-29","Bragg_Pope","quantile","0.25","2.42656245409184"
"2022-10-13","3 wk ahead CLI pct","2022-10-29","Bragg_Pope","quantile","0.3","2.50091461881321"
"2022-10-13","3 wk ahead CLI pct","2022-10-29","Bragg_Pope","quantile","0.35","2.56981298011518"
"2022-10-13","3 wk ahead CLI pct","2022-10-29","Bragg_Pope","quantile","0.4","2.63519078740532"
"2022-10-13","3 wk ahead CLI pct","2022-10-29","Bragg_Pope","quantile","0.45","2.69844457256972"
"2022-10-13","3 wk ahead CLI pct","2022-10-29","Bragg_Pope","quantile","0.5","2.76069549286787"
"2022-10-13","3 wk ahead CLI pct","2022-10-29","Bragg_Pope","quantile","0.55","2.82294641316602"
"2022-10-13","3 wk ahead CLI pct","2022-10-29","Bragg_Pope","quantile","0.6","2.88620019833042"
"2022-10-13","3 wk ahead CLI pct","2022-10-29","Bragg_Pope","quantile","0.65","2.95157800562056"
"2022-10-13","3 wk ahead CLI pct","2022-10-29","Bragg_Pope","quantile","0.7","3.02047636692253"
"2022-10-13","3 wk ahead CLI pct","2022-10-29","Bragg_Pope","quantile","0.75","3.09482853164391"
"2022-10-13","3 wk ahead CLI pct","2022-10-29","Bragg_Pope","quantile","0.8","3.177623192941"
"2022-10-13","3 wk ahead CLI pct","2022-10-29","Bragg_Pope","quantile","0.85","3.27413048253203"
"2022-10-13","3 wk ahead CLI pct","2022-10-29","Bragg_Pope","quantile","0.9","3.3955586895571"
"2022-10-13","3 wk ahead CLI pct","2022-10-29","Bragg_Pope","quantile","0.95","3.57553358426259"
"2022-10-13","3 wk ahead CLI pct","2022-10-29","Bragg_Pope","quantile","0.975","3.7316349650475"
"2022-10-13","3 wk ahead CLI pct","2022-10-29","Bragg_Pope","quantile","0.99","3.9131365554303"
"2022-10-13","3 wk ahead CLI pct","2022-10-29","Bragg_Pope","point",NA,"2.76069549286787"
