forecast_date,target,target_end_date,location,type,quantile,value
2022-10-26,4 wk ahead CLI pct,2022-11-19,Benning,quantile,0.450,6.005
2022-10-26,1 wk ahead CLI pct,2022-10-29,Benning,quantile,0.500,5.655
2022-10-26,2 wk ahead CLI pct,2022-11-05,Benning,quantile,0.500,6.145
2022-10-26,3 wk ahead CLI pct,2022-11-12,Benning,quantile,0.500,5.729
2022-10-26,4 wk ahead CLI pct,2022-11-19,Benning,quantile,0.500,6.242
2022-10-26,1 wk ahead CLI pct,2022-10-29,Benning,quantile,0.550,5.755
2022-10-26,2 wk ahead CLI pct,2022-11-05,Benning,quantile,0.550,6.289
2022-10-26,3 wk ahead CLI pct,2022-11-12,Benning,quantile,0.550,5.914
2022-10-26,4 wk ahead CLI pct,2022-11-19,Benning,quantile,0.550,6.479
2022-10-26,1 wk ahead CLI pct,2022-10-29,Benning,quantile,0.600,5.856
2022-10-26,2 wk ahead CLI pct,2022-11-05,Benning,quantile,0.600,6.435
2022-10-26,3 wk ahead CLI pct,2022-11-12,Benning,quantile,0.600,6.103
2022-10-26,4 wk ahead CLI pct,2022-11-19,Benning,quantile,0.600,6.72
2022-10-26,1 wk ahead CLI pct,2022-10-29,Benning,quantile,0.650,5.96
2022-10-26,2 wk ahead CLI pct,2022-11-05,Benning,quantile,0.650,6.587
2022-10-26,3 wk ahead CLI pct,2022-11-12,Benning,quantile,0.650,6.298
2022-10-26,4 wk ahead CLI pct,2022-11-19,Benning,quantile,0.650,6.97
2022-10-26,1 wk ahead CLI pct,2022-10-29,Benning,quantile,0.700,6.071
2022-10-26,2 wk ahead CLI pct,2022-11-05,Benning,quantile,0.700,6.746
2022-10-26,3 wk ahead CLI pct,2022-11-12,Benning,quantile,0.700,6.503
2022-10-26,4 wk ahead CLI pct,2022-11-19,Benning,quantile,0.700,7.232
2022-10-26,1 wk ahead CLI pct,2022-10-29,Benning,quantile,0.750,6.189
2022-10-26,2 wk ahead CLI pct,2022-11-05,Benning,quantile,0.750,6.919
2022-10-26,3 wk ahead CLI pct,2022-11-12,Benning,quantile,0.750,6.725
2022-10-26,4 wk ahead CLI pct,2022-11-19,Benning,quantile,0.750,7.516
2022-10-26,1 wk ahead CLI pct,2022-10-29,Benning,quantile,0.800,6.322
2022-10-26,2 wk ahead CLI pct,2022-11-05,Benning,quantile,0.800,7.11
2022-10-26,3 wk ahead CLI pct,2022-11-12,Benning,quantile,0.800,6.972
2022-10-26,4 wk ahead CLI pct,2022-11-19,Benning,quantile,0.800,7.831
2022-10-26,1 wk ahead CLI pct,2022-10-29,Benning,quantile,0.850,6.476
2022-10-26,2 wk ahead CLI pct,2022-11-05,Benning,quantile,0.850,7.334
2022-10-26,3 wk ahead CLI pct,2022-11-12,Benning,quantile,0.850,7.26
2022-10-26,4 wk ahead CLI pct,2022-11-19,Benning,quantile,0.850,8.199
2022-10-26,1 wk ahead CLI pct,2022-10-29,Benning,quantile,0.900,6.67
2022-10-26,2 wk ahead CLI pct,2022-11-05,Benning,quantile,0.900,7.615
2022-10-26,3 wk ahead CLI pct,2022-11-12,Benning,quantile,0.900,7.622
2022-10-26,4 wk ahead CLI pct,2022-11-19,Benning,quantile,0.900,8.662
2022-10-26,1 wk ahead CLI pct,2022-10-29,Benning,quantile,0.950,6.958
2022-10-26,2 wk ahead CLI pct,2022-11-05,Benning,quantile,0.950,8.032
2022-10-26,3 wk ahead CLI pct,2022-11-12,Benning,quantile,0.950,8.158
2022-10-26,4 wk ahead CLI pct,2022-11-19,Benning,quantile,0.950,9.348
2022-10-26,1 wk ahead CLI pct,2022-10-29,Benning,quantile,0.975,7.208
2022-10-26,2 wk ahead CLI pct,2022-11-05,Benning,quantile,0.975,8.394
2022-10-26,3 wk ahead CLI pct,2022-11-12,Benning,quantile,0.975,8.624
2022-10-26,4 wk ahead CLI pct,2022-11-19,Benning,quantile,0.975,9.943
2022-10-26,1 wk ahead CLI pct,2022-10-29,Benning,quantile,0.990,7.498
2022-10-26,2 wk ahead CLI pct,2022-11-05,Benning,quantile,0.990,8.814
2022-10-26,3 wk ahead CLI pct,2022-11-12,Benning,quantile,0.990,9.165
2022-10-26,4 wk ahead CLI pct,2022-11-19,Benning,quantile,0.990,10.635
2022-10-26,1 wk ahead CLI pct,2022-10-29,Bliss_White_Sands,point,NA,4.029
2022-10-26,2 wk ahead CLI pct,2022-11-05,Bliss_White_Sands,point,NA,3.979
2022-10-26,3 wk ahead CLI pct,2022-11-12,Bliss_White_Sands,point,NA,4.029
2022-10-26,4 wk ahead CLI pct,2022-11-19,Bliss_White_Sands,point,NA,4.106
2022-10-26,1 wk ahead CLI pct,2022-10-29,Bliss_White_Sands,quantile,0.010,1.188
2022-10-26,2 wk ahead CLI pct,2022-11-05,Bliss_White_Sands,quantile,0.010,0
2022-10-26,3 wk ahead CLI pct,2022-11-12,Bliss_White_Sands,quantile,0.010,0
2022-10-26,4 wk ahead CLI pct,2022-11-19,Bliss_White_Sands,quantile,0.010,0
2022-10-26,1 wk ahead CLI pct,2022-10-29,Bliss_White_Sands,quantile,0.025,1.635
2022-10-26,2 wk ahead CLI pct,2022-11-05,Bliss_White_Sands,quantile,0.025,0.544
2022-10-26,3 wk ahead CLI pct,2022-11-12,Bliss_White_Sands,quantile,0.025,0
2022-10-26,4 wk ahead CLI pct,2022-11-19,Bliss_White_Sands,quantile,0.025,0
2022-10-26,1 wk ahead CLI pct,2022-10-29,Bliss_White_Sands,quantile,0.050,2.02
2022-10-26,2 wk ahead CLI pct,2022-11-05,Bliss_White_Sands,quantile,0.050,1.096
2022-10-26,3 wk ahead CLI pct,2022-11-12,Bliss_White_Sands,quantile,0.050,0.527
2022-10-26,4 wk ahead CLI pct,2022-11-19,Bliss_White_Sands,quantile,0.050,0.146
2022-10-26,1 wk ahead CLI pct,2022-10-29,Bliss_White_Sands,quantile,0.100,2.464
2022-10-26,2 wk ahead CLI pct,2022-11-05,Bliss_White_Sands,quantile,0.100,1.733
2022-10-26,3 wk ahead CLI pct,2022-11-12,Bliss_White_Sands,quantile,0.100,1.301
2022-10-26,4 wk ahead CLI pct,2022-11-19,Bliss_White_Sands,quantile,0.100,1.021
2022-10-26,1 wk ahead CLI pct,2022-10-29,Bliss_White_Sands,quantile,0.150,2.763
2022-10-26,2 wk ahead CLI pct,2022-11-05,Bliss_White_Sands,quantile,0.150,2.163
2022-10-26,3 wk ahead CLI pct,2022-11-12,Bliss_White_Sands,quantile,0.150,1.822
2022-10-26,4 wk ahead CLI pct,2022-11-19,Bliss_White_Sands,quantile,0.150,1.611
2022-10-26,1 wk ahead CLI pct,2022-10-29,Bliss_White_Sands,quantile,0.200,3.001
2022-10-26,2 wk ahead CLI pct,2022-11-05,Bliss_White_Sands,quantile,0.200,2.504
2022-10-26,3 wk ahead CLI pct,2022-11-12,Bliss_White_Sands,quantile,0.200,2.237
2022-10-26,4 wk ahead CLI pct,2022-11-19,Bliss_White_Sands,quantile,0.200,2.08
2022-10-26,1 wk ahead CLI pct,2022-10-29,Bliss_White_Sands,quantile,0.250,3.205
2022-10-26,2 wk ahead CLI pct,2022-11-05,Bliss_White_Sands,quantile,0.250,2.797
2022-10-26,3 wk ahead CLI pct,2022-11-12,Bliss_White_Sands,quantile,0.250,2.593
2022-10-26,4 wk ahead CLI pct,2022-11-19,Bliss_White_Sands,quantile,0.250,2.482
2022-10-26,1 wk ahead CLI pct,2022-10-29,Bliss_White_Sands,quantile,0.300,3.388
2022-10-26,2 wk ahead CLI pct,2022-11-05,Bliss_White_Sands,quantile,0.300,3.06
2022-10-26,3 wk ahead CLI pct,2022-11-12,Bliss_White_Sands,quantile,0.300,2.913
2022-10-26,4 wk ahead CLI pct,2022-11-19,Bliss_White_Sands,quantile,0.300,2.843
2022-10-26,1 wk ahead CLI pct,2022-10-29,Bliss_White_Sands,quantile,0.350,3.558
2022-10-26,2 wk ahead CLI pct,2022-11-05,Bliss_White_Sands,quantile,0.350,3.304
2022-10-26,3 wk ahead CLI pct,2022-11-12,Bliss_White_Sands,quantile,0.350,3.209
2022-10-26,4 wk ahead CLI pct,2022-11-19,Bliss_White_Sands,quantile,0.350,3.178
2022-10-26,1 wk ahead CLI pct,2022-10-29,Bliss_White_Sands,quantile,0.400,3.719
2022-10-26,2 wk ahead CLI pct,2022-11-05,Bliss_White_Sands,quantile,0.400,3.535
2022-10-26,3 wk ahead CLI pct,2022-11-12,Bliss_White_Sands,quantile,0.400,3.49
2022-10-26,4 wk ahead CLI pct,2022-11-19,Bliss_White_Sands,quantile,0.400,3.496
2022-10-26,1 wk ahead CLI pct,2022-10-29,Bliss_White_Sands,quantile,0.450,3.875
2022-10-26,2 wk ahead CLI pct,2022-11-05,Bliss_White_Sands,quantile,0.450,3.759
2022-10-26,3 wk ahead CLI pct,2022-11-12,Bliss_White_Sands,quantile,0.450,3.761
2022-10-26,4 wk ahead CLI pct,2022-11-19,Bliss_White_Sands,quantile,0.450,3.803
2022-10-26,1 wk ahead CLI pct,2022-10-29,Bliss_White_Sands,quantile,0.500,4.029
2022-10-26,2 wk ahead CLI pct,2022-11-05,Bliss_White_Sands,quantile,0.500,3.979
2022-10-26,3 wk ahead CLI pct,2022-11-12,Bliss_White_Sands,quantile,0.500,4.029
2022-10-26,4 wk ahead CLI pct,2022-11-19,Bliss_White_Sands,quantile,0.500,4.106
2022-10-26,1 wk ahead CLI pct,2022-10-29,Bliss_White_Sands,quantile,0.550,4.182
2022-10-26,2 wk ahead CLI pct,2022-11-05,Bliss_White_Sands,quantile,0.550,4.199
2022-10-26,3 wk ahead CLI pct,2022-11-12,Bliss_White_Sands,quantile,0.550,4.296
2022-10-26,4 wk ahead CLI pct,2022-11-19,Bliss_White_Sands,quantile,0.550,4.409
2022-10-26,1 wk ahead CLI pct,2022-10-29,Bliss_White_Sands,quantile,0.600,4.338
2022-10-26,2 wk ahead CLI pct,2022-11-05,Bliss_White_Sands,quantile,0.600,4.423
2022-10-26,3 wk ahead CLI pct,2022-11-12,Bliss_White_Sands,quantile,0.600,4.568
2022-10-26,4 wk ahead CLI pct,2022-11-19,Bliss_White_Sands,quantile,0.600,4.716
2022-10-26,1 wk ahead CLI pct,2022-10-29,Bliss_White_Sands,quantile,0.650,4.499
2022-10-26,2 wk ahead CLI pct,2022-11-05,Bliss_White_Sands,quantile,0.650,4.655
2022-10-26,3 wk ahead CLI pct,2022-11-12,Bliss_White_Sands,quantile,0.650,4.849
2022-10-26,4 wk ahead CLI pct,2022-11-19,Bliss_White_Sands,quantile,0.650,5.034
2022-10-26,1 wk ahead CLI pct,2022-10-29,Bliss_White_Sands,quantile,0.700,4.669
2022-10-26,2 wk ahead CLI pct,2022-11-05,Bliss_White_Sands,quantile,0.700,4.898
2022-10-26,3 wk ahead CLI pct,2022-11-12,Bliss_White_Sands,quantile,0.700,5.145
2022-10-26,4 wk ahead CLI pct,2022-11-19,Bliss_White_Sands,quantile,0.700,5.369
2022-10-26,1 wk ahead CLI pct,2022-10-29,Bliss_White_Sands,quantile,0.750,4.853
2022-10-26,2 wk ahead CLI pct,2022-11-05,Bliss_White_Sands,quantile,0.750,5.161
2022-10-26,3 wk ahead CLI pct,2022-11-12,Bliss_White_Sands,quantile,0.750,5.465
2022-10-26,4 wk ahead CLI pct,2022-11-19,Bliss_White_Sands,quantile,0.750,5.73
2022-10-26,1 wk ahead CLI pct,2022-10-29,Bliss_White_Sands,quantile,0.800,5.057
2022-10-26,2 wk ahead CLI pct,2022-11-05,Bliss_White_Sands,quantile,0.800,5.454
2022-10-26,3 wk ahead CLI pct,2022-11-12,Bliss_White_Sands,quantile,0.800,5.821
2022-10-26,4 wk ahead CLI pct,2022-11-19,Bliss_White_Sands,quantile,0.800,6.132
2022-10-26,1 wk ahead CLI pct,2022-10-29,Bliss_White_Sands,quantile,0.850,5.295
2022-10-26,2 wk ahead CLI pct,2022-11-05,Bliss_White_Sands,quantile,0.850,5.796
2022-10-26,3 wk ahead CLI pct,2022-11-12,Bliss_White_Sands,quantile,0.850,6.235
2022-10-26,4 wk ahead CLI pct,2022-11-19,Bliss_White_Sands,quantile,0.850,6.601
2022-10-26,1 wk ahead CLI pct,2022-10-29,Bliss_White_Sands,quantile,0.900,5.594
2022-10-26,2 wk ahead CLI pct,2022-11-05,Bliss_White_Sands,quantile,0.900,6.225
2022-10-26,3 wk ahead CLI pct,2022-11-12,Bliss_White_Sands,quantile,0.900,6.757
2022-10-26,4 wk ahead CLI pct,2022-11-19,Bliss_White_Sands,quantile,0.900,7.192
2022-10-26,1 wk ahead CLI pct,2022-10-29,Bliss_White_Sands,quantile,0.950,6.038
2022-10-26,2 wk ahead CLI pct,2022-11-05,Bliss_White_Sands,quantile,0.950,6.862
2022-10-26,3 wk ahead CLI pct,2022-11-12,Bliss_White_Sands,quantile,0.950,7.531
2022-10-26,4 wk ahead CLI pct,2022-11-19,Bliss_White_Sands,quantile,0.950,8.066
2022-10-26,1 wk ahead CLI pct,2022-10-29,Bliss_White_Sands,quantile,0.975,6.423
2022-10-26,2 wk ahead CLI pct,2022-11-05,Bliss_White_Sands,quantile,0.975,7.414
2022-10-26,3 wk ahead CLI pct,2022-11-12,Bliss_White_Sands,quantile,0.975,8.202
2022-10-26,4 wk ahead CLI pct,2022-11-19,Bliss_White_Sands,quantile,0.975,8.825
2022-10-26,1 wk ahead CLI pct,2022-10-29,Bliss_White_Sands,quantile,0.990,6.87
2022-10-26,2 wk ahead CLI pct,2022-11-05,Bliss_White_Sands,quantile,0.990,8.056
2022-10-26,3 wk ahead CLI pct,2022-11-12,Bliss_White_Sands,quantile,0.990,8.982
2022-10-26,4 wk ahead CLI pct,2022-11-19,Bliss_White_Sands,quantile,0.990,9.707
2022-10-26,1 wk ahead CLI pct,2022-10-29,Bragg_Pope,point,NA,7.105
2022-10-26,2 wk ahead CLI pct,2022-11-05,Bragg_Pope,point,NA,7.121
2022-10-26,3 wk ahead CLI pct,2022-11-12,Bragg_Pope,point,NA,7.073
2022-10-26,4 wk ahead CLI pct,2022-11-19,Bragg_Pope,point,NA,7.034
2022-10-26,1 wk ahead CLI pct,2022-10-29,Bragg_Pope,quantile,0.010,4.007
2022-10-26,2 wk ahead CLI pct,2022-11-05,Bragg_Pope,quantile,0.010,2.486
2022-10-26,3 wk ahead CLI pct,2022-11-12,Bragg_Pope,quantile,0.010,0.959
2022-10-26,4 wk ahead CLI pct,2022-11-19,Bragg_Pope,quantile,0.010,0
2022-10-26,1 wk ahead CLI pct,2022-10-29,Bragg_Pope,quantile,0.025,4.495
2022-10-26,2 wk ahead CLI pct,2022-11-05,Bragg_Pope,quantile,0.025,3.216
2022-10-26,3 wk ahead CLI pct,2022-11-12,Bragg_Pope,quantile,0.025,1.922
2022-10-26,4 wk ahead CLI pct,2022-11-19,Bragg_Pope,quantile,0.025,0.573
2022-10-26,1 wk ahead CLI pct,2022-10-29,Bragg_Pope,quantile,0.050,4.915
2022-10-26,2 wk ahead CLI pct,2022-11-05,Bragg_Pope,quantile,0.050,3.844
2022-10-26,3 wk ahead CLI pct,2022-11-12,Bragg_Pope,quantile,0.050,2.75
2022-10-26,4 wk ahead CLI pct,2022-11-19,Bragg_Pope,quantile,0.050,1.612
2022-10-26,1 wk ahead CLI pct,2022-10-29,Bragg_Pope,quantile,0.100,5.399
2022-10-26,2 wk ahead CLI pct,2022-11-05,Bragg_Pope,quantile,0.100,4.567
2022-10-26,3 wk ahead CLI pct,2022-11-12,Bragg_Pope,quantile,0.100,3.705
2022-10-26,4 wk ahead CLI pct,2022-11-19,Bragg_Pope,quantile,0.100,2.81
2022-10-26,1 wk ahead CLI pct,2022-10-29,Bragg_Pope,quantile,0.150,5.725
2022-10-26,2 wk ahead CLI pct,2022-11-05,Bragg_Pope,quantile,0.150,5.056
2022-10-26,3 wk ahead CLI pct,2022-11-12,Bragg_Pope,quantile,0.150,4.349
2022-10-26,4 wk ahead CLI pct,2022-11-19,Bragg_Pope,quantile,0.150,3.618
2022-10-26,1 wk ahead CLI pct,2022-10-29,Bragg_Pope,quantile,0.200,5.984
2022-10-26,2 wk ahead CLI pct,2022-11-05,Bragg_Pope,quantile,0.200,5.444
2022-10-26,3 wk ahead CLI pct,2022-11-12,Bragg_Pope,quantile,0.200,4.861
2022-10-26,4 wk ahead CLI pct,2022-11-19,Bragg_Pope,quantile,0.200,4.26
2022-10-26,1 wk ahead CLI pct,2022-10-29,Bragg_Pope,quantile,0.250,6.207
2022-10-26,2 wk ahead CLI pct,2022-11-05,Bragg_Pope,quantile,0.250,5.777
2022-10-26,3 wk ahead CLI pct,2022-11-12,Bragg_Pope,quantile,0.250,5.3
2022-10-26,4 wk ahead CLI pct,2022-11-19,Bragg_Pope,quantile,0.250,4.811
2022-10-26,1 wk ahead CLI pct,2022-10-29,Bragg_Pope,quantile,0.300,6.407
2022-10-26,2 wk ahead CLI pct,2022-11-05,Bragg_Pope,quantile,0.300,6.076
2022-10-26,3 wk ahead CLI pct,2022-11-12,Bragg_Pope,quantile,0.300,5.694
2022-10-26,4 wk ahead CLI pct,2022-11-19,Bragg_Pope,quantile,0.300,5.306
2022-10-26,1 wk ahead CLI pct,2022-10-29,Bragg_Pope,quantile,0.350,6.592
2022-10-26,2 wk ahead CLI pct,2022-11-05,Bragg_Pope,quantile,0.350,6.353
2022-10-26,3 wk ahead CLI pct,2022-11-12,Bragg_Pope,quantile,0.350,6.06
2022-10-26,4 wk ahead CLI pct,2022-11-19,Bragg_Pope,quantile,0.350,5.764
2022-10-26,1 wk ahead CLI pct,2022-10-29,Bragg_Pope,quantile,0.400,6.768
2022-10-26,2 wk ahead CLI pct,2022-11-05,Bragg_Pope,quantile,0.400,6.616
2022-10-26,3 wk ahead CLI pct,2022-11-12,Bragg_Pope,quantile,0.400,6.407
2022-10-26,4 wk ahead CLI pct,2022-11-19,Bragg_Pope,quantile,0.400,6.199
2022-10-26,1 wk ahead CLI pct,2022-10-29,Bragg_Pope,quantile,0.450,6.938
2022-10-26,2 wk ahead CLI pct,2022-11-05,Bragg_Pope,quantile,0.450,6.87
2022-10-26,3 wk ahead CLI pct,2022-11-12,Bragg_Pope,quantile,0.450,6.742
2022-10-26,4 wk ahead CLI pct,2022-11-19,Bragg_Pope,quantile,0.450,6.62
2022-10-26,1 wk ahead CLI pct,2022-10-29,Bragg_Pope,quantile,0.500,7.105
2022-10-26,2 wk ahead CLI pct,2022-11-05,Bragg_Pope,quantile,0.500,7.121
2022-10-26,3 wk ahead CLI pct,2022-11-12,Bragg_Pope,quantile,0.500,7.073
2022-10-26,4 wk ahead CLI pct,2022-11-19,Bragg_Pope,quantile,0.500,7.034
2022-10-26,1 wk ahead CLI pct,2022-10-29,Bragg_Pope,quantile,0.550,7.272
2022-10-26,2 wk ahead CLI pct,2022-11-05,Bragg_Pope,quantile,0.550,7.371
2022-10-26,3 wk ahead CLI pct,2022-11-12,Bragg_Pope,quantile,0.550,7.403
2022-10-26,4 wk ahead CLI pct,2022-11-19,Bragg_Pope,quantile,0.550,7.449
2022-10-26,1 wk ahead CLI pct,2022-10-29,Bragg_Pope,quantile,0.600,7.442
2022-10-26,2 wk ahead CLI pct,2022-11-05,Bragg_Pope,quantile,0.600,7.625
2022-10-26,3 wk ahead CLI pct,2022-11-12,Bragg_Pope,quantile,0.600,7.738
2022-10-26,4 wk ahead CLI pct,2022-11-19,Bragg_Pope,quantile,0.600,7.87
2022-10-26,1 wk ahead CLI pct,2022-10-29,Bragg_Pope,quantile,0.650,7.618
2022-10-26,2 wk ahead CLI pct,2022-11-05,Bragg_Pope,quantile,0.650,7.888
2022-10-26,3 wk ahead CLI pct,2022-11-12,Bragg_Pope,quantile,0.650,8.085
2022-10-26,4 wk ahead CLI pct,2022-11-19,Bragg_Pope,quantile,0.650,8.305
2022-10-26,1 wk ahead CLI pct,2022-10-29,Bragg_Pope,quantile,0.700,7.803
2022-10-26,2 wk ahead CLI pct,2022-11-05,Bragg_Pope,quantile,0.700,8.165
2022-10-26,3 wk ahead CLI pct,2022-11-12,Bragg_Pope,quantile,0.700,8.451
2022-10-26,4 wk ahead CLI pct,2022-11-19,Bragg_Pope,quantile,0.700,8.763
2022-10-26,1 wk ahead CLI pct,2022-10-29,Bragg_Pope,quantile,0.750,8.003
2022-10-26,2 wk ahead CLI pct,2022-11-05,Bragg_Pope,quantile,0.750,8.464
2022-10-26,3 wk ahead CLI pct,2022-11-12,Bragg_Pope,quantile,0.750,8.845
2022-10-26,4 wk ahead CLI pct,2022-11-19,Bragg_Pope,quantile,0.750,9.258
2022-10-26,1 wk ahead CLI pct,2022-10-29,Bragg_Pope,quantile,0.800,8.226
2022-10-26,2 wk ahead CLI pct,2022-11-05,Bragg_Pope,quantile,0.800,8.797
2022-10-26,3 wk ahead CLI pct,2022-11-12,Bragg_Pope,quantile,0.800,9.284
2022-10-26,4 wk ahead CLI pct,2022-11-19,Bragg_Pope,quantile,0.800,9.809
2022-10-26,1 wk ahead CLI pct,2022-10-29,Bragg_Pope,quantile,0.850,8.485
2022-10-26,2 wk ahead CLI pct,2022-11-05,Bragg_Pope,quantile,0.850,9.185
2022-10-26,3 wk ahead CLI pct,2022-11-12,Bragg_Pope,quantile,0.850,9.796
2022-10-26,4 wk ahead CLI pct,2022-11-19,Bragg_Pope,quantile,0.850,10.451
2022-10-26,1 wk ahead CLI pct,2022-10-29,Bragg_Pope,quantile,0.900,8.811
2022-10-26,2 wk ahead CLI pct,2022-11-05,Bragg_Pope,quantile,0.900,9.674
2022-10-26,3 wk ahead CLI pct,2022-11-12,Bragg_Pope,quantile,0.900,10.44
2022-10-26,4 wk ahead CLI pct,2022-11-19,Bragg_Pope,quantile,0.900,11.259
2022-10-26,1 wk ahead CLI pct,2022-10-29,Bragg_Pope,quantile,0.950,9.295
2022-10-26,2 wk ahead CLI pct,2022-11-05,Bragg_Pope,quantile,0.950,10.398
2022-10-26,3 wk ahead CLI pct,2022-11-12,Bragg_Pope,quantile,0.950,11.395
2022-10-26,4 wk ahead CLI pct,2022-11-19,Bragg_Pope,quantile,0.950,12.457
2022-10-26,1 wk ahead CLI pct,2022-10-29,Bragg_Pope,quantile,0.975,9.715
2022-10-26,2 wk ahead CLI pct,2022-11-05,Bragg_Pope,quantile,0.975,11.025
2022-10-26,3 wk ahead CLI pct,2022-11-12,Bragg_Pope,quantile,0.975,12.223
2022-10-26,4 wk ahead CLI pct,2022-11-19,Bragg_Pope,quantile,0.975,13.496
2022-10-26,1 wk ahead CLI pct,2022-10-29,Bragg_Pope,quantile,0.990,10.203
2022-10-26,2 wk ahead CLI pct,2022-11-05,Bragg_Pope,quantile,0.990,11.755
2022-10-26,3 wk ahead CLI pct,2022-11-12,Bragg_Pope,quantile,0.990,13.186
2022-10-26,4 wk ahead CLI pct,2022-11-19,Bragg_Pope,quantile,0.990,14.704
2022-10-26,1 wk ahead CLI pct,2022-10-29,Campbell,point,NA,1.452
2022-10-26,2 wk ahead CLI pct,2022-11-05,Campbell,point,NA,1.476
2022-10-26,3 wk ahead CLI pct,2022-11-12,Campbell,point,NA,1.531
2022-10-26,4 wk ahead CLI pct,2022-11-19,Campbell,point,NA,1.596
2022-10-26,1 wk ahead CLI pct,2022-10-29,Campbell,quantile,0.010,0.67
2022-10-26,2 wk ahead CLI pct,2022-11-05,Campbell,quantile,0.010,0.215
2022-10-26,3 wk ahead CLI pct,2022-11-12,Campbell,quantile,0.010,0
2022-10-26,4 wk ahead CLI pct,2022-11-19,Campbell,quantile,0.010,0
2022-10-26,1 wk ahead CLI pct,2022-10-29,Campbell,quantile,0.025,0.793
2022-10-26,2 wk ahead CLI pct,2022-11-05,Campbell,quantile,0.025,0.414
